index,sec_elapsed,n,mean,std
0,0.27091073989868164,90,9.0,0.0
1,0.2776672840118408,100,10.0,0.0
2,0.32082629203796387,170,8.0,0.0
3,0.32732200622558594,180,8.333333333333334,0.4714045207910317
4,0.3340260982513428,190,10.0,0.0
5,0.3404536247253418,200,10.5,0.5
6,0.3469109535217285,210,11.0,0.0
7,0.46575164794921875,270,9.0,0.0
8,0.47245144844055176,280,8.0,0.0
9,0.4792153835296631,290,10.5,0.5
10,0.4859731197357178,300,10.0,0.816496580927726
11,0.4927079677581787,310,12.0,2.0
12,0.5241789817810059,360,9.0,0.0
13,0.5308084487915039,370,9.5,0.5
14,0.537320613861084,380,9.0,0.0
15,0.5438821315765381,390,9.0,0.0
16,0.5504093170166016,400,9.0,0.0
17,0.5569167137145996,410,10.0,0.0
18,0.6906054019927979,460,9.5,0.5
19,0.697028636932373,470,8.5,0.5
20,0.7034509181976318,480,8.5,0.5
21,0.7098143100738525,490,11.0,0.0
22,0.7161827087402344,500,12.0,1.0
23,0.722632884979248,510,10.0,0.0
24,0.7537062168121338,560,10.0,0.0
25,0.7605416774749756,570,10.0,0.816496580927726
26,0.7671248912811279,580,10.0,0.0
27,0.7737565040588379,590,10.0,1.632993161855452
28,0.7802731990814209,600,10.0,0.0
29,0.7866015434265137,610,11.0,0.0
30,0.8697609901428223,650,9.0,0.0
31,0.8947510719299316,690,10.5,1.5
32,0.9012160301208496,700,13.0,0.0
33,0.9076435565948486,710,12.5,0.5
34,0.914029598236084,720,14.0,1.0
35,0.926518440246582,740,15.0,0.0
36,0.9573097229003906,790,18.0,0.0
37,0.9637985229492188,800,12.5,2.5
38,0.9702103137969971,810,11.0,1.0
39,1.0455880165100098,820,13.0,0.0
40,1.053093671798706,830,11.333333333333334,0.4714045207910317
41,1.0780813694000244,870,10.5,2.5
42,1.0905542373657227,890,9.0,0.0
43,1.1030738353729248,910,10.0,0.0
44,1.1154768466949463,930,11.0,0.0
45,1.122051477432251,940,12.5,1.5
46,1.1286523342132568,950,12.0,0.0
47,1.1352317333221436,960,11.0,2.0
48,1.1418166160583496,970,10.0,0.0
49,1.161128282546997,1000,11.0,0.0
50,1.2543046474456787,1020,9.75,1.299038105676658
51,1.2626290321350098,1030,9.0,0.0
52,1.2691452503204346,1040,9.0,0.0
53,1.27559232711792,1050,9.0,0.0
54,1.2820658683776855,1060,9.5,0.5
55,1.3071026802062988,1100,10.0,0.0
56,1.319746732711792,1120,10.0,0.0
57,1.3322274684906006,1140,10.0,1.0
58,1.338700771331787,1150,11.0,0.0
59,1.3450901508331299,1160,10.0,0.0
60,1.3515191078186035,1170,11.0,0.0
61,1.457603931427002,1220,11.0,1.0
62,1.4708144664764404,1230,11.0,0.0
63,1.4803361892700195,1240,11.333333333333334,0.9428090415820634
64,1.4869458675384521,1250,10.5,0.5
65,1.4933357238769531,1260,10.0,0.0
66,1.4998705387115479,1270,10.0,0.0
67,1.5185394287109375,1300,8.0,0.0
68,1.5250160694122314,1310,9.0,0.0
69,1.5316944122314453,1320,9.0,0.0
70,1.538224220275879,1330,9.0,0.0
71,1.547067642211914,1340,9.333333333333334,0.4714045207910317
72,1.553846836090088,1350,11.0,0.0
73,1.562279224395752,1360,9.5,0.5
74,1.5846662521362305,1390,9.0,0.0
75,1.5976030826568604,1410,9.0,0.0
76,1.6786422729492188,1430,12.0,0.0
77,1.6895756721496582,1440,10.5,0.5
78,1.7003722190856934,1450,10.5,0.5
79,1.7723309993743896,1520,8.0,0.0
80,1.7832114696502686,1530,10.0,0.0
81,1.8046088218688965,1550,10.0,0.0
82,1.815863847732544,1560,11.0,0.0
83,1.868947982788086,1610,14.0,7.788880963698615
84,1.9319300651550293,1620,27.0,1.0
85,1.939789056777954,1630,24.0,0.0
86,1.9526240825653076,1650,11.5,1.5
87,1.9653820991516113,1670,26.0,0.0
88,1.9718267917633057,1680,12.0,0.0
89,1.984226942062378,1700,9.0,0.0
90,1.9906423091888428,1710,10.0,0.0
91,1.9969711303710938,1720,10.0,0.0
92,2.0033397674560547,1730,12.0,0.0
93,2.0339949131011963,1780,10.0,0.0
94,2.0403692722320557,1790,9.0,0.0
95,2.052739143371582,1810,9.5,0.5
96,2.1456046104431152,1830,10.0,0.0
97,2.1643083095550537,1860,21.0,2.0
98,2.170748710632324,1870,13.0,6.377042156569663
99,2.182978630065918,1890,8.0,0.0
100,2.18930721282959,1900,28.0,0.0
101,2.19537615776062,1910,10.0,0.0
102,2.2074358463287354,1930,19.0,9.0
103,2.2440433502197266,1990,10.0,0.0
104,2.2502365112304688,2000,9.5,0.5
105,2.3505823612213135,2030,12.0,2.8284271247461903
106,2.3636162281036377,2050,19.0,0.0
107,2.3700714111328125,2060,19.5,0.5
108,2.382559299468994,2080,21.0,0.0
109,2.388918399810791,2090,9.5,0.5
110,2.3955819606781006,2100,10.0,0.0
111,2.4139628410339355,2130,10.0,0.0
112,2.420349597930908,2140,9.5,1.5
113,2.4267337322235107,2150,10.0,0.0
114,2.433067560195923,2160,10.0,0.0
115,2.445451259613037,2180,9.5,0.5
116,2.4518420696258545,2190,10.0,0.0
117,2.5770528316497803,2230,9.333333333333334,0.4714045207910317
