index,sec_elapsed,n,mean,std
0,0.25183725357055664,80,8.0,0.0
1,0.2588226795196533,90,9.0,0.0
2,0.26544880867004395,100,10.0,0.0
3,0.2720801830291748,110,11.0,0.0
4,0.30438733100891113,160,8.0,0.0
5,0.31124305725097656,170,9.0,0.0
6,0.3179020881652832,180,9.5,0.5
7,0.3246333599090576,190,9.0,1.0
8,0.33142566680908203,200,9.666666666666666,0.4714045207910317
9,0.3380727767944336,210,11.0,0.0
10,0.4421532154083252,260,10.0,0.0
11,0.4491128921508789,270,9.5,0.5
12,0.45580244064331055,280,9.5,0.5
13,0.4623680114746094,290,9.0,0.0
14,0.46898365020751953,300,10.0,0.0
15,0.4756124019622803,310,11.0,1.0
16,0.50099778175354,350,9.0,0.0
17,0.5076441764831543,360,9.0,0.0
18,0.5142090320587158,370,9.0,0.0
19,0.5208659172058105,380,9.666666666666666,1.247219128924647
20,0.527552604675293,390,8.5,0.5
21,0.5342330932617188,400,10.0,1.0
22,0.635308027267456,450,10.0,0.0
23,0.6420392990112305,460,10.0,0.0
24,0.6485264301300049,470,9.5,0.5
25,0.6549150943756104,480,9.0,0.0
26,0.6614868640899658,490,11.0,0.0
27,0.6679515838623047,500,11.0,1.0
28,0.680767297744751,520,13.0,0.0
29,0.6994888782501221,550,10.5,2.692582403567252
30,0.7061281204223633,560,9.0,0.0
31,0.7195630073547363,580,9.0,0.816496580927726
32,0.7260987758636475,590,9.0,0.0
33,0.7902407646179199,620,10.0,0.0
34,0.8033413887023926,640,9.0,0.0
35,0.8225307464599609,670,12.0,0.0
36,0.8293020725250244,680,12.0,0.0
37,0.8675198554992676,740,16.0,0.0
38,0.8740448951721191,750,17.0,0.0
39,0.8805873394012451,760,21.0,0.0
40,0.8871283531188965,770,19.0,0.0
41,0.8939170837402344,780,11.0,0.0
42,0.9067142009735107,800,21.0,0.0
43,1.0253732204437256,820,20.0,0.0
44,1.0333244800567627,830,15.0,0.0
45,1.0400760173797607,840,10.0,0.0
46,1.0466248989105225,850,10.0,0.0
47,1.05320405960083,860,10.0,0.0
48,1.059561014175415,870,23.0,0.0
49,1.0661640167236328,880,11.0,0.0
50,1.072880506515503,890,25.0,0.0
51,1.0795354843139648,900,10.0,0.0
52,1.0862398147583008,910,13.0,0.0
53,1.092867136001587,920,10.0,0.0
54,1.099318027496338,930,9.0,0.816496580927726
55,1.1126441955566406,950,9.0,0.0
56,1.1212642192840576,960,9.0,0.0
57,1.1311490535736084,970,8.0,0.0
58,1.1377737522125244,980,10.0,0.0
59,1.2196013927459717,1040,14.0,0.0
60,1.2325596809387207,1060,14.0,0.0
61,1.2668521404266357,1090,17.0,1.0
62,1.274167776107788,1100,16.333333333333332,0.9428090415820634
63,1.286794900894165,1120,15.0,0.0
64,1.2931687831878662,1130,9.0,0.0
65,1.2996699810028076,1140,17.0,1.0
66,1.3183777332305908,1170,11.0,0.0
67,1.4144792556762695,1220,13.0,0.0
68,1.4276783466339111,1240,14.0,0.0
69,1.4647247791290283,1300,20.0,0.0
70,1.4712865352630615,1310,19.0,2.0
71,1.4776690006256104,1320,23.0,0.0
72,1.5159649848937988,1380,8.0,0.0
73,1.5225541591644287,1390,26.0,0.0
74,1.5291297435760498,1400,8.5,0.5
75,1.535637378692627,1410,10.0,0.0
76,1.6533355712890625,1470,22.0,13.0
77,1.666271686553955,1490,18.0,9.0
78,1.6730849742889404,1500,11.0,0.0
79,1.6796669960021973,1510,37.0,0.0
80,1.692288875579834,1530,12.0,0.0
81,1.6987483501434326,1540,14.0,0.0
82,1.7237763404846191,1580,34.0,0.0
83,1.736447811126709,1600,9.0,0.0
84,1.7428619861602783,1610,44.0,0.0
85,1.873490571975708,1660,8.0,0.0
86,1.8800110816955566,1670,17.0,0.0
87,1.899015188217163,1700,19.0,2.0
88,1.9055159091949463,1710,11.0,0.0
89,1.9119930267333984,1720,23.0,0.0
90,1.9306435585021973,1750,14.0,0.0
91,1.9495534896850586,1780,11.0,0.0
92,1.9620492458343506,1800,10.0,0.0
93,1.9688162803649902,1810,15.0,0.0
94,2.0070128440856934,1820,23.5,11.5
95,2.032405376434326,1860,11.0,0.0
96,2.044902801513672,1880,10.0,0.0
97,2.051386833190918,1890,22.0,13.0
98,2.0578672885894775,1900,9.0,0.0
99,2.06457257270813,1910,26.5,17.5
100,2.0774574279785156,1930,11.0,0.0
101,2.0840847492218018,1940,22.0,0.0
102,2.109443187713623,1980,10.333333333333334,1.247219128924647
103,2.1161015033721924,1990,13.75,8.257572282456872
104,2.128988027572632,2010,10.0,0.0
105,2.2125957012176514,2030,9.5,0.5
106,2.2510766983032227,2080,9.666666666666666,0.4714045207910317
107,2.2579314708709717,2090,10.333333333333334,0.4714045207910317
108,2.2769651412963867,2120,9.0,0.0
109,2.2836005687713623,2130,10.0,0.0
110,2.3024089336395264,2160,17.0,0.0
111,2.315796375274658,2180,9.75,0.4330127018922193
112,2.3223769664764404,2190,10.0,0.0
113,2.3292524814605713,2200,15.0,4.0
114,2.419529676437378,2220,10.0,0.0
115,2.4656975269317627,2270,10.0,1.0
116,2.472276449203491,2280,12.5,2.5
117,2.478947877883911,2290,11.0,0.0
118,2.485448122024536,2300,12.0,0.0
119,2.4980387687683105,2320,11.0,1.0
120,2.5228304862976074,2360,16.0,0.0
121,2.529256820678711,2370,9.25,0.82915619758885
122,2.5357680320739746,2380,10.0,0.0
123,2.548509120941162,2400,21.0,0.0
124,2.554854154586792,2410,9.0,0.0
125,2.6419928073883057,2450,12.0,3.0
126,2.648698568344116,2460,9.0,0.0
127,2.655224084854126,2470,9.666666666666666,0.4714045207910317
128,2.6617202758789062,2480,16.0,0.0
129,2.6681947708129883,2490,9.0,0.0
130,2.6808784008026123,2510,10.0,0.0
131,2.699702024459839,2540,8.5,0.5
132,2.7060420513153076,2550,10.0,0.0
133,2.712675094604492,2560,9.0,0.0
134,2.7255241870880127,2580,12.0,0.0
135,2.7320377826690674,2590,10.5,0.5
136,2.7448229789733887,2610,10.0,0.0
137,2.8269107341766357,2630,9.0,0.0
138,2.8334083557128906,2640,8.75,0.82915619758885
139,2.8581812381744385,2680,10.333333333333334,1.247219128924647
140,2.8647854328155518,2690,10.0,0.0
141,2.8778297901153564,2710,10.0,0.0
142,2.8843741416931152,2720,8.0,0.0
143,2.8975908756256104,2740,10.333333333333334,0.4714045207910317
144,2.9227302074432373,2780,10.0,0.0
145,2.929354190826416,2790,9.0,1.0
146,2.9422755241394043,2810,9.0,0.0
147,3.030604600906372,2820,9.0,1.0
148,3.043642044067383,2840,10.0,0.0
149,3.050178050994873,2850,11.0,0.0
150,3.0690596103668213,2880,9.0,0.0
151,3.0756237506866455,2890,10.0,0.0
152,3.0820484161376953,2900,12.0,0.0
153,3.0893664360046387,2910,10.0,0.0
154,3.0959789752960205,2920,12.0,2.0
155,3.1025779247283936,2930,11.0,0.0
156,3.1091525554656982,2940,10.0,0.0
157,3.121906280517578,2960,11.0,0.0
158,3.1409809589385986,2990,9.5,0.5
159,3.1475090980529785,3000,10.5,1.5
160,3.154005289077759,3010,10.0,1.0
161,3.2079756259918213,3020,9.5,0.5
162,3.2147164344787598,3030,9.0,0.0
163,3.2399520874023438,3070,11.0,0.0
164,3.2463340759277344,3080,9.0,0.0
165,3.252962827682495,3090,10.0,0.0
166,3.2597148418426514,3100,9.0,0.0
167,3.2662789821624756,3110,10.333333333333334,0.9428090415820634
168,3.2728748321533203,3120,9.5,0.5
169,3.304041862487793,3170,10.0,0.0
170,3.3104779720306396,3180,10.0,0.0
171,3.3231866359710693,3200,9.333333333333334,1.247219128924647
172,3.3297951221466064,3210,10.333333333333334,0.4714045207910317
173,3.4440488815307617,3260,15.0,1.0
