index,sec_elapsed,n,mean,std
0,0.2447359561920166,90,9.0,0.0
1,0.25157999992370605,100,10.0,0.0
2,0.25844264030456543,110,11.0,0.0
3,0.27136802673339844,130,13.0,0.0
4,0.29671192169189453,170,8.0,0.0
5,0.303652286529541,180,9.0,0.0
6,0.31058669090270996,190,10.0,0.0
7,0.3177037239074707,200,9.5,0.5
8,0.3870563507080078,220,11.333333333333334,0.4714045207910317
9,0.4004538059234619,240,11.0,0.0
10,0.41358065605163574,260,9.0,0.0
11,0.4202909469604492,270,9.0,0.0
12,0.43917083740234375,300,10.5,0.5
13,0.44593334197998047,310,10.5,1.5
14,0.4528372287750244,320,11.0,1.0
15,0.4594278335571289,330,9.0,0.0
16,0.46600890159606934,340,12.0,0.0
17,0.47872090339660645,360,10.0,0.0
18,0.49774718284606934,390,12.0,0.0
19,0.5042858123779297,400,10.0,0.0
20,0.5107166767120361,410,10.0,0.0
21,0.5986926555633545,420,10.0,0.0
22,0.6057174205780029,430,10.0,0.0
23,0.6126682758331299,440,11.0,1.0
24,0.6256589889526367,460,10.0,0.0
25,0.6383652687072754,480,8.5,0.5
26,0.644981861114502,490,9.0,0.0
27,0.6515333652496338,500,8.666666666666666,0.4714045207910317
28,0.6644110679626465,520,8.5,0.5
29,0.6710057258605957,530,9.0,0.0
30,0.6898386478424072,560,8.0,0.0
31,0.7027971744537354,580,10.0,0.0
32,0.7093160152435303,590,11.0,2.0
33,0.71600341796875,600,10.5,0.5
34,0.7225868701934814,610,10.0,1.0
35,0.8045117855072021,630,10.5,0.5
36,0.8311727046966553,670,11.0,0.0
37,0.8442559242248535,690,11.0,0.0
38,0.8634634017944336,720,13.0,0.0
39,0.8700764179229736,730,13.5,0.5
40,0.8765137195587158,740,13.0,0.0
41,0.902266263961792,780,17.0,0.0
42,0.914898157119751,800,17.0,0.0
43,0.9215288162231445,810,21.0,0.0
44,0.9766139984130859,820,17.0,2.0
45,1.015242099761963,880,15.5,0.5
46,1.0280816555023193,900,19.0,2.0
47,1.034562587738037,910,13.0,0.0
48,1.0410027503967285,920,18.0,0.0
49,1.0475101470947266,930,11.666666666666666,0.9428090415820634
50,1.0540142059326172,940,13.0,0.0
51,1.072997808456421,970,9.0,0.0
52,1.085808277130127,990,9.666666666666666,0.9428090415820634
53,1.0926814079284668,1000,8.0,0.0
54,1.1916868686676025,1020,11.0,0.0
55,1.2053241729736328,1030,10.0,0.0
56,1.2184321880340576,1040,10.5,0.5
57,1.249619483947754,1090,11.0,1.0
58,1.262378454208374,1110,12.0,0.0
59,1.2687716484069824,1120,13.0,0.0
60,1.2813923358917236,1140,11.75,1.479019945774904
61,1.3063678741455078,1180,14.0,0.0
62,1.3129796981811523,1190,16.0,0.0
63,1.3255400657653809,1210,9.0,0.0
64,1.3988420963287354,1220,13.0,0.0
65,1.405604600906372,1230,11.5,2.5
66,1.4122209548950195,1240,11.5,1.5
67,1.4193377494812012,1250,11.0,0.0
68,1.4268035888671875,1260,8.0,0.0
69,1.4519245624542236,1290,8.0,0.0
70,1.4588510990142822,1300,11.0,0.0
71,1.4654288291931152,1310,9.0,0.0
72,1.4720280170440674,1320,9.0,0.0
73,1.4785842895507812,1330,9.0,0.0
74,1.4851999282836914,1340,9.666666666666666,0.9428090415820634
75,1.4977953433990479,1360,11.0,1.0
76,1.516819715499878,1390,9.0,0.0
77,1.5927815437316895,1420,12.0,1.0
78,1.6076195240020752,1440,10.5,0.5
79,1.614332914352417,1450,10.333333333333334,0.9428090415820634
80,1.6210918426513672,1460,14.0,0.0
81,1.6338047981262207,1480,12.0,0.0
82,1.6467700004577637,1500,9.5,1.5
83,1.6595158576965332,1520,10.0,0.0
84,1.6721820831298828,1540,9.0,0.0
85,1.6787121295928955,1550,11.0,0.0
86,1.6851961612701416,1560,11.0,0.816496580927726
87,1.697906255722046,1580,8.0,0.0
88,1.7044408321380615,1590,11.0,0.0
89,1.7108628749847412,1600,10.0,0.0
90,1.8060033321380615,1630,11.0,0.0
91,1.8203415870666504,1640,9.5,0.5
92,1.834620475769043,1650,10.0,1.0
93,1.843536138534546,1660,10.0,0.0
94,1.8505232334136963,1670,11.0,0.0
95,1.863638162612915,1690,10.5,0.5
96,1.889613151550293,1730,10.0,1.8708286933869707
97,1.8966035842895508,1740,9.5,0.5
98,1.9227535724639893,1780,12.0,0.0
99,1.929480791091919,1790,11.0,1.0
100,1.9359104633331299,1800,11.0,0.0
101,1.9422740936279297,1810,8.0,0.0
102,2.015378475189209,1820,9.0,0.0
103,2.0239145755767822,1830,9.0,0.0
104,2.030585289001465,1840,11.0,0.0
105,2.037569284439087,1850,11.0,0.0
106,2.056912899017334,1880,9.0,0.0
107,2.0636518001556396,1890,9.5,0.5
108,2.0703508853912354,1900,9.0,0.0
109,2.077105760574341,1910,9.0,0.0
110,2.083585023880005,1920,10.0,0.0
111,2.090198040008545,1930,12.5,2.5
112,2.096818208694458,1940,9.5,0.5
113,2.1159088611602783,1970,8.0,0.0
114,2.1224286556243896,1980,10.0,0.0
115,2.1289658546447754,1990,9.0,1.0
116,2.215792179107666,2020,12.0,0.0
117,2.2257063388824463,2030,10.333333333333334,0.4714045207910317
118,2.2381951808929443,2040,10.0,0.0
119,2.251269817352295,2050,11.0,0.0
120,2.2613680362701416,2060,9.0,0.0
121,2.267894744873047,2070,9.0,0.0
122,2.2743754386901855,2080,9.0,0.0
123,2.2809865474700928,2090,10.0,0.0
124,2.299915075302124,2120,9.0,0.0
125,2.3066394329071045,2130,10.0,0.0
126,2.325526714324951,2160,8.0,0.0
127,2.3320350646972656,2170,12.0,0.0
128,2.338416814804077,2180,12.0,0.0
129,2.3574814796447754,2210,17.0,0.0
130,2.4050025939941406,2230,21.0,0.0
131,2.4119856357574463,2240,11.0,0.0
132,2.4189822673797607,2250,8.0,0.0
133,2.4254722595214844,2260,10.0,0.0
134,2.432072401046753,2270,12.666666666666666,2.6246692913372702
135,2.4943525791168213,2370,30.0,0.0
136,2.507164239883423,2390,12.0,0.0
137,2.513946294784546,2400,13.0,0.0
138,2.5203559398651123,2410,14.0,0.0
139,2.587113857269287,2420,16.5,0.5
140,2.6007347106933594,2440,29.0,6.0
141,2.626282215118408,2480,17.5,6.5
142,2.632852554321289,2490,9.0,0.0
143,2.639256238937378,2500,11.0,0.0
144,2.6521530151367188,2520,11.0,0.0
145,2.69571852684021,2590,9.0,0.0
146,2.708585500717163,2610,12.666666666666666,0.4714045207910317
147,2.7872748374938965,2620,18.0,0.0
148,2.795997381210327,2630,11.0,0.0
149,2.8039309978485107,2640,21.0,1.0
150,2.811762809753418,2650,32.5,9.5
151,2.84883189201355,2700,9.0,0.0
152,2.8639097213745117,2720,12.0,1.0
153,2.8789639472961426,2740,11.5,1.5
154,2.8866589069366455,2750,12.0,0.816496580927726
155,2.901956796646118,2770,12.0,0.0
156,2.9096927642822266,2780,13.0,0.0
157,2.9249484539031982,2800,10.0,0.0
158,2.9325122833251953,2810,9.0,0.0
159,2.999955892562866,2830,10.0,1.0
160,3.012712001800537,2850,10.5,0.5
161,3.0191845893859863,2860,10.0,1.0
162,3.03204345703125,2880,10.0,0.0
163,3.0385475158691406,2890,9.0,0.0
164,3.057464599609375,2920,11.0,0.0
165,3.0703189373016357,2940,10.0,1.4142135623730951
166,3.076882839202881,2950,10.0,0.0
167,3.108098030090332,3000,25.0,0.0
168,3.1912178993225098,3040,11.0,1.0
169,3.1977672576904297,3050,11.0,0.0
170,3.204305648803711,3060,11.0,0.0
171,3.2230947017669678,3090,17.666666666666668,6.182412330330469
172,3.2541234493255615,3140,9.0,0.0
173,3.2667171955108643,3160,11.0,1.0
174,3.2732996940612793,3170,20.5,7.5
175,3.2800300121307373,3180,12.0,0.0
176,3.2865304946899414,3190,10.0,0.0
177,3.2930948734283447,3200,11.0,0.0
178,3.384528160095215,3240,10.0,0.0
179,3.3971898555755615,3260,10.0,0.0
180,3.403676748275757,3270,10.0,0.816496580927726
181,3.4101836681365967,3280,10.0,1.0
182,3.416630744934082,3290,9.0,0.0
183,3.429633378982544,3310,11.0,0.0
184,3.4607462882995605,3360,8.0,0.0
185,3.473524570465088,3380,10.0,0.816496580927726
186,3.486227512359619,3400,13.0,0.0
187,3.492812395095825,3410,10.0,0.0
188,3.544734239578247,3420,18.0,0.0
189,3.5514445304870605,3430,17.0,0.0
190,3.5766897201538086,3470,11.0,0.0
191,3.589418888092041,3490,18.0,7.0
192,3.6266326904296875,3550,12.5,0.5
193,3.645765781402588,3580,12.666666666666666,3.858612300930075
194,3.652364730834961,3590,14.0,4.0
195,3.6650962829589844,3610,23.0,0.0
196,3.7156176567077637,3620,22.0,0.0
