index,sec_elapsed,n,mean,std
0,0.1835007667541504,80,8.0,0.0
1,0.18970751762390137,90,9.0,0.0
2,0.1958601474761963,100,10.0,0.0
3,0.2019054889678955,110,11.0,0.0
4,0.23127508163452148,160,8.0,0.0
5,0.23784375190734863,170,8.0,0.0
6,0.2445518970489502,180,9.5,0.5
7,0.25078701972961426,190,10.0,0.0
8,0.257082462310791,200,9.666666666666666,0.4714045207910317
9,0.2632007598876953,210,11.0,0.0
10,0.28657007217407227,250,8.5,0.5
11,0.2923755645751953,260,9.0,0.0
12,0.304213285446167,280,9.333333333333334,0.9428090415820634
13,0.310239315032959,290,10.0,0.0
14,0.31648969650268555,300,10.0,0.0
15,0.3225257396697998,310,10.0,0.0
16,0.34601593017578125,350,10.0,0.0
17,0.3519880771636963,360,9.0,1.0
18,0.36339616775512695,380,10.0,0.0
19,0.369199275970459,390,9.5,0.5
20,0.3802835941314697,410,11.0,0.0
21,0.386096715927124,420,11.0,0.0
22,0.39175987243652344,430,8.0,0.0
23,0.3975186347961426,440,8.0,0.0
24,0.4033932685852051,450,10.0,0.0
25,0.40918684005737305,460,8.0,0.0
26,0.4148399829864502,470,9.0,0.0
27,0.4264345169067383,490,13.0,0.0
28,0.4322550296783447,500,11.0,0.0
29,0.4382164478302002,510,10.333333333333334,1.247219128924647
30,0.4504659175872803,530,10.0,0.0
31,0.456209659576416,540,8.0,0.0
32,0.4618360996246338,550,11.0,0.0
33,0.4840426445007324,590,10.5,1.5
34,0.5063233375549316,630,9.0,0.0
35,0.5120115280151367,640,14.0,5.0
36,0.5288069248199463,670,14.0,4.320493798938574
37,0.5520317554473877,710,12.0,0.0
38,0.558330774307251,720,19.0,0.0
39,0.5645356178283691,730,9.5,0.5
40,0.5763359069824219,750,11.0,0.0
41,0.5821702480316162,760,25.0,0.0
42,0.5880076885223389,770,10.0,0.0
43,0.5998170375823975,790,10.666666666666666,1.8856180831641267
44,0.6058588027954102,800,29.0,0.0
45,0.6119551658630371,810,8.0,0.0
46,0.6180646419525146,820,9.5,0.5
47,0.6298642158508301,840,9.0,0.0
48,0.6811254024505615,930,11.0,0.0
49,0.6869325637817383,940,12.0,0.0
50,0.6927471160888672,950,11.0,0.0
51,0.6986384391784668,960,15.0,0.0
52,0.7044277191162109,970,17.0,0.0
53,0.7103707790374756,980,21.0,0.0
54,0.7162957191467285,990,20.0,0.0
55,0.7221789360046387,1000,21.0,0.0
56,0.7335927486419678,1020,23.0,0.0
57,0.7394006252288818,1030,9.0,0.0
58,0.751112699508667,1050,29.0,0.0
59,0.7572739124298096,1060,11.0,0.0
60,0.7914009094238281,1120,11.666666666666666,1.247219128924647
61,0.7974221706390381,1130,10.0,0.0
62,0.8032424449920654,1140,8.0,0.0
63,0.8090794086456299,1150,10.0,0.0
64,0.8205420970916748,1170,20.0,1.0
65,0.8265182971954346,1180,25.0,0.0
66,0.8379642963409424,1200,23.0,0.0
67,0.8437719345092773,1210,9.0,0.0
68,0.8497118949890137,1220,10.0,0.0
69,0.8556995391845703,1230,10.0,0.816496580927726
70,0.8617653846740723,1240,9.0,0.0
71,0.8850233554840088,1280,10.5,0.5
72,0.890836238861084,1290,9.0,0.0
73,0.8966989517211914,1300,9.0,0.0
74,0.9026608467102051,1310,9.0,0.0
75,0.908515453338623,1320,12.0,3.0
76,0.9144773483276367,1330,10.0,0.0
77,0.9258341789245605,1350,11.0,0.0
78,0.942920446395874,1380,10.0,0.0
79,0.9487893581390381,1390,10.5,0.5
80,0.9548079967498779,1400,9.0,0.0
81,0.9666633605957031,1420,9.0,0.0
82,0.9727201461791992,1430,11.0,0.0
83,0.984220027923584,1450,10.0,0.0
84,1.0012717247009277,1480,12.5,3.5
85,1.0072267055511475,1490,10.5,0.5
86,1.013037919998169,1500,10.0,0.0
87,1.0247001647949219,1520,14.0,5.656854249492381
88,1.0307552814483643,1530,9.0,1.0
89,1.059614896774292,1580,10.0,0.0
90,1.0772242546081543,1610,11.0,1.224744871391589
91,1.0830035209655762,1620,10.0,0.0
92,1.0890469551086426,1630,10.0,0.0
93,1.0948748588562012,1640,11.0,0.0
94,1.1007745265960693,1650,13.0,0.0
95,1.1178176403045654,1680,10.0,0.0
96,1.1237070560455322,1690,11.0,0.0
97,1.1297743320465088,1700,9.0,0.0
98,1.1356348991394043,1710,9.5,0.5
99,1.1414635181427002,1720,11.0,0.0
100,1.1528100967407227,1740,9.5,0.5
101,1.1586756706237793,1750,12.0,0.0
102,1.1764118671417236,1780,10.0,0.0
103,1.182438850402832,1790,9.0,0.0
104,1.1884925365447998,1800,10.0,0.816496580927726
105,1.2002043724060059,1820,10.5,0.5
106,1.206437110900879,1830,9.0,0.0
107,1.2123651504516602,1840,9.5,0.5
108,1.2300317287445068,1870,8.5,0.5
109,1.2418127059936523,1890,9.0,0.0
110,1.2477192878723145,1900,10.0,0.0
111,1.2536449432373047,1910,9.0,0.0
112,1.259789228439331,1920,8.5,0.5
113,1.265810489654541,1930,11.0,1.632993161855452
114,1.294893741607666,1980,9.0,0.0
115,1.3009872436523438,1990,10.5,1.5
116,1.3070600032806396,2000,9.0,0.0
117,1.3131818771362305,2010,9.0,0.0
118,1.3251001834869385,2030,11.5,2.598076211353316
119,1.3440897464752197,2060,8.0,0.0
120,1.3664228916168213,2090,9.666666666666666,0.4714045207910317
121,1.3724915981292725,2100,9.0,0.0
