index,sec_elapsed,n,mean,std
0,0.12083983421325684,80,8.0,0.0
1,0.12708258628845215,90,9.0,0.0
2,0.13308048248291016,100,10.0,0.0
3,0.13904333114624023,110,11.0,0.0
4,0.14507770538330078,120,12.0,0.0
5,0.18548369407653809,190,9.333333333333334,0.9428090415820634
6,0.1915576457977295,200,10.75,0.82915619758885
7,0.19748854637145996,210,11.5,0.5
8,0.2035214900970459,220,10.0,0.0
9,0.23807764053344727,280,8.666666666666666,0.4714045207910317
10,0.2497861385345459,300,9.75,1.0897247358851685
11,0.25580477714538574,310,10.5,0.5
12,0.2674682140350342,330,12.0,0.0
13,0.28507256507873535,360,8.0,0.0
14,0.29675769805908203,380,10.0,0.0
15,0.30278706550598145,390,9.0,0.0
16,0.3088204860687256,400,10.333333333333334,1.247219128924647
17,0.3147768974304199,410,10.0,0.0
18,0.3265979290008545,430,13.0,0.0
19,0.3325831890106201,440,11.0,0.0
20,0.33855724334716797,450,9.0,0.0
21,0.36167240142822266,490,10.0,0.816496580927726
22,0.36767005920410156,500,10.0,0.0
23,0.3736424446105957,510,11.0,1.0
24,0.38551855087280273,530,10.666666666666666,1.699673171197595
25,0.3915095329284668,540,9.0,0.0
26,0.42609286308288574,600,11.0,0.0
27,0.4321019649505615,610,12.0,0.0
28,0.4381279945373535,620,11.0,0.0
29,0.44417619705200195,630,14.0,0.0
30,0.45018482208251953,640,14.0,0.0
31,0.4676511287689209,670,13.666666666666666,0.4714045207910317
32,0.4910547733306885,710,18.0,0.0
33,0.4970378875732422,720,9.0,0.0
34,0.5086417198181152,740,10.0,0.0
35,0.5146870613098145,750,13.0,0.0
36,0.5206856727600098,760,9.0,0.0
37,0.526700496673584,770,15.0,0.0
38,0.5326976776123047,780,11.0,0.0
39,0.5387375354766846,790,18.0,0.0
40,0.5447728633880615,800,11.0,2.0
41,0.5564310550689697,820,10.0,0.0
42,0.5740618705749512,850,17.5,7.5
43,0.5800771713256836,860,12.0,0.0
44,0.6091618537902832,910,15.0,0.0
45,0.620927095413208,930,14.5,1.5
46,0.6327126026153564,950,16.0,1.0
47,0.6559772491455078,990,16.5,3.5
48,0.6619720458984375,1000,18.0,0.0
49,0.6736929416656494,1020,10.0,1.0
50,0.6855089664459229,1040,12.333333333333334,4.714045207910316
51,0.6917998790740967,1050,16.0,4.0
52,0.7150225639343262,1090,10.0,0.0
53,0.721076488494873,1100,11.0,0.0
54,0.7270896434783936,1110,9.0,0.0
55,0.7330944538116455,1120,9.0,1.0
56,0.7448055744171143,1140,10.0,0.0
57,0.7507998943328857,1150,10.5,0.5
58,0.7624812126159668,1170,12.0,0.0
59,0.77414870262146,1190,19.0,0.0
60,0.7858676910400391,1210,10.666666666666666,1.247219128924647
61,0.7920665740966797,1220,11.0,0.0
62,0.8037879467010498,1240,10.5,1.5
63,0.8097515106201172,1250,10.5,0.5
64,0.8216650485992432,1270,10.0,0.0
65,0.8276748657226562,1280,9.0,0.0
66,0.8395318984985352,1300,9.0,0.0
67,0.85135817527771,1320,9.0,1.0
68,0.8575530052185059,1330,12.0,0.0
69,0.8637189865112305,1340,9.0,0.0
70,0.8696742057800293,1350,10.5,0.5
71,0.8756873607635498,1360,9.0,0.0
72,0.8873372077941895,1380,10.0,0.0
73,0.9108078479766846,1420,12.0,0.0
74,0.9282443523406982,1450,9.0,0.0
75,0.9342784881591797,1460,14.0,0.0
76,0.9462399482727051,1480,14.0,1.0
77,0.9524149894714355,1490,11.0,0.0
78,0.9642949104309082,1510,9.0,0.0
79,0.970412015914917,1520,18.5,1.5
80,0.9764373302459717,1530,11.0,0.0
81,0.9824540615081787,1540,9.0,0.0
82,0.9945073127746582,1560,22.0,0.0
83,1.0004866123199463,1570,11.0,0.0
84,1.0065183639526367,1580,10.0,0.0
85,1.0125072002410889,1590,10.0,0.0
86,1.0242974758148193,1610,10.666666666666666,1.699673171197595
87,1.0302975177764893,1620,8.5,0.5
88,1.0362718105316162,1630,11.0,0.0
89,1.0538034439086914,1660,9.5,0.5
90,1.059804916381836,1670,9.0,0.0
91,1.0658280849456787,1680,9.0,0.0
92,1.0831966400146484,1710,9.666666666666666,0.4714045207910317
93,1.08912992477417,1720,11.0,0.0
94,1.0953855514526367,1730,10.0,0.0
95,1.1014480590820312,1740,8.0,0.0
96,1.107466459274292,1750,8.0,0.0
97,1.1135764122009277,1760,14.0,0.0
98,1.1195642948150635,1770,11.0,0.0
99,1.1372780799865723,1800,10.5,1.5
100,1.1433537006378174,1810,9.0,0.0
101,1.1493735313415527,1820,11.0,0.0
102,1.1553964614868164,1830,10.0,0.0
103,1.1613337993621826,1840,8.5,0.5
104,1.173276424407959,1860,9.0,0.0
105,1.1794731616973877,1870,13.0,0.0
106,1.1913864612579346,1890,9.0,0.0
107,1.1976475715637207,1900,9.5,0.5
108,1.2037315368652344,1910,8.5,0.5
109,1.2214055061340332,1940,10.666666666666666,0.9428090415820634
110,1.227466344833374,1950,9.0,0.0
111,1.2393460273742676,1970,10.0,0.0
112,1.2511515617370605,1990,9.0,0.0
113,1.2572505474090576,2000,10.5,0.5
114,1.2634050846099854,2010,10.0,0.0
115,1.2754194736480713,2030,10.5,1.5
116,1.2817058563232422,2040,9.5,0.5
117,1.317641258239746,2100,10.5,0.5
118,1.3237440586090088,2110,8.0,0.0
119,1.3298656940460205,2120,10.5,1.5
120,1.33585786819458,2130,9.0,0.0
121,1.341888189315796,2140,11.5,1.5
122,1.3479697704315186,2150,18.0,0.0
123,1.3654377460479736,2180,8.0,0.0
124,1.3714368343353271,2190,17.0,8.0
125,1.3774280548095703,2200,9.0,0.0
126,1.3891520500183105,2220,10.0,0.0
127,1.395153522491455,2230,9.5,0.5
128,1.4013862609863281,2240,10.0,0.0
129,1.4075334072113037,2250,10.0,0.0
130,1.4330079555511475,2290,10.0,0.816496580927726
131,1.439253330230713,2300,11.0,0.0
132,1.456939935684204,2330,10.0,0.7071067811865476
133,1.463120460510254,2340,12.0,0.0
134,1.4691345691680908,2350,10.0,0.0
135,1.4869141578674316,2380,8.5,0.5
