89,1.328972578048706,2000,25.0,1.632993161855452
90,1.3349761962890625,2010,9.0,0.0
91,1.3578886985778809,2050,11.0,0.0
92,1.3697586059570312,2070,9.5,0.5
93,1.3757576942443848,2080,8.0,0.0
94,1.3818106651306152,2090,8.0,0.0
95,1.3878684043884277,2100,10.0,0.0
96,1.3939239978790283,2110,16.0,0.0
97,1.4173529148101807,2150,10.0,0.0
98,1.423964500427246,2160,9.0,0.0
99,1.4304168224334717,2170,10.0,0.0
100,1.4365367889404297,2180,10.5,0.5
101,1.4427635669708252,2190,9.5,0.5
102,1.454970359802246,2210,10.5,0.5
103,1.4786708354949951,2250,9.0,0.0
104,1.490551471710205,2270,9.666666666666666,0.4714045207910317
105,1.496704339981079,2280,11.5,1.5
106,1.5027658939361572,2290,10.0,0.0
107,1.5089128017425537,2300,9.0,0.0
108,1.5328924655914307,2340,9.0,0.0
109,1.5448200702667236,2360,8.75,0.4330127018922193
110,1.5509238243103027,2370,16.0,0.0
111,1.556990146636963,2380,9.5,0.5
112,1.563248872756958,2390,9.5,0.5
113,1.5931448936462402,2440,9.0,1.0
114,1.599400520324707,2450,9.0,0.0
115,1.605487585067749,2460,10.0,0.0
116,1.6174261569976807,2480,11.0,0.0
117,1.6236226558685303,2490,10.333333333333334,0.4714045207910317
118,1.6299145221710205,2500,12.0,0.0
119,1.655829668045044,2540,9.666666666666666,0.4714045207910317
120,1.6623196601867676,2550,9.0,0.0
121,1.6686055660247803,2560,8.0,0.0
122,1.681091547012329,2580,10.5,1.5
123,1.687267541885376,2590,10.0,0.0
124,1.6934304237365723,2600,11.0,0.0
125,1.6996510028839111,2610,11.0,0.0
126,1.7116358280181885,2630,9.0,0.0
127,1.717667579650879,2640,10.0,0.0
128,1.7298228740692139,2660,11.5,0.5
129,1.7362329959869385,2670,11.0,0.0
130,1.742445468902588,2680,10.0,0.0
131,1.7487354278564453,2690,10.5,0.5
132,1.754913091659546,2700,10.0,0.0
133,1.7668263912200928,2720,9.0,0.0
134,1.7787249088287354,2740,10.0,0.0
135,1.8080699443817139,2770,8.0,0.0
136,1.820927381515503,2790,9.0,0.0
137,1.8271145820617676,2800,11.5,0.5
138,1.834045171737671,2810,9.0,0.0
139,1.8465478420257568,2830,9.0,0.0
140,1.8601841926574707,2850,13.5,5.5
141,1.8670353889465332,2860,19.0,0.0
142,1.8795742988586426,2880,8.5,0.5
143,1.8861656188964844,2890,25.5,2.5
144,1.898460865020752,2910,11.0,0.0
145,1.9105956554412842,2930,12.0,0.0
146,1.9225711822509766,2950,10.0,0.0
147,1.928591251373291,2960,10.5,0.5
148,1.934532642364502,2970,14.0,0.0
149,1.9463531970977783,2990,8.0,0.0
150,1.9640445709228516,3020,9.0,0.0
151,1.9699923992156982,3030,8.0,0.0
152,1.976053237915039,3040,8.0,0.0
153,1.9821109771728516,3050,11.0,3.559026084010437
154,1.9879631996154785,3060,17.0,0.0
155,2.006014108657837,3090,10.0,0.0
156,2.0124669075012207,3100,22.0,0.0
157,2.030047655105591,3130,8.0,0.0
158,2.042344570159912,3150,12.0,0.0
159,2.0774548053741455,3210,16.0,0.0
160,2.0954980850219727,3240,11.5,2.5
161,2.101486921310425,3250,15.0,0.0
162,2.107553005218506,3260,18.5,5.5
163,2.1135499477386475,3270,18.0,0.0
164,2.1308951377868652,3300,24.5,0.5
165,2.142509937286377,3320,11.0,0.0
166,2.153977394104004,3340,9.0,0.0
167,2.160074234008789,3350,9.0,0.0
168,2.1662909984588623,3360,11.333333333333334,0.9428090415820634
169,2.1837849617004395,3390,35.0,0.0
170,2.1896607875823975,3400,10.0,0.0
171,2.195770502090454,3410,14.0,0.0
172,2.2016470432281494,3420,10.0,0.0
173,2.2077300548553467,3430,9.0,0.0
174,2.2139739990234375,3440,9.0,0.0
175,2.2200686931610107,3450,9.0,0.0
176,2.231980800628662,3470,11.0,0.0
177,2.2379283905029297,3480,12.0,0.0
178,2.2552802562713623,3510,8.0,0.0
179,2.261598825454712,3520,11.5,1.5
180,2.2792317867279053,3550,14.0,0.0
181,2.2852284908294678,3560,16.0,0.0
182,2.3203365802764893,3620,10.0,0.0
183,2.326307535171509,3630,15.0,0.0
184,2.3324038982391357,3640,11.0,2.0
185,2.3383162021636963,3650,18.0,0.0
186,2.3442981243133545,3660,10.0,0.0
187,2.350283145904541,3670,22.0,0.0
188,2.3735909461975098,3710,16.333333333333332,10.370899457402697
189,2.38533353805542,3730,10.0,0.0
190,2.396941661834717,3750,11.0,0.0
191,2.4029958248138428,3760,12.0,0.0
192,2.4091298580169678,3770,33.0,0.0
193,2.4266841411590576,3800,12.666666666666666,2.6246692913372702
194,2.4327523708343506,3810,10.0,0.0
195,2.4446544647216797,3830,16.0,0.0
196,2.4507741928100586,3840,10.0,1.0
197,2.4632654190063477,3860,10.0,0.0
198,2.469320774078369,3870,10.0,0.0
199,2.4754128456115723,3880,8.0,0.0
200,2.4816136360168457,3890,9.0,0.0
201,2.4984991550445557,3910,9.333333333333334,0.9428090415820634
202,2.516028881072998,3930,9.0,0.0
203,2.522080421447754,3940,10.0,0.0
204,2.534123182296753,3960,10.0,0.0
205,2.54012393951416,3970,10.0,0.0
206,2.5522468090057373,3990,10.0,0.0
207,2.5582728385925293,4000,12.0,0.0
208,2.5644330978393555,4010,10.0,0.0
209,2.570685863494873,4020,11.0,2.0
210,2.583045721054077,4040,10.0,0.0
211,2.600881338119507,4070,10.0,0.0
212,2.6069464683532715,4080,10.5,1.5
213,2.613295078277588,4090,8.5,0.5
214,2.6193759441375732,4100,9.0,0.0
215,2.6254355907440186,4110,9.5,0.5
216,2.6434316635131836,4140,12.0,0.0
217,2.655362606048584,4160,9.0,0.0
218,2.6674416065216064,4180,9.5,0.5
219,2.673429012298584,4190,9.5,1.5
220,2.679682970046997,4200,13.0,3.0
221,2.6857504844665527,4210,11.0,1.0
222,2.7091991901397705,4250,11.0,0.0
223,2.715268850326538,4260,9.0,1.0
224,2.7327935695648193,4290,10.0,0.7071067811865476
225,2.738945245742798,4300,9.0,0.0
226,2.7448079586029053,4310,11.0,0.0
227,2.756693124771118,4330,12.0,0.0
228,2.7682945728302,4350,9.0,0.0
229,2.78033709526062,4370,12.0,0.0
230,2.786478281021118,4380,9.0,0.0
231,2.798373222351074,4400,10.5,0.8660254037844386
232,2.804384708404541,4410,11.0,0.0
233,2.816330671310425,4430,10.0,0.0
234,2.8281919956207275,4450,10.0,0.0
235,2.8343875408172607,4460,11.0,0.0
236,2.8405652046203613,4470,10.0,0.0
237,2.846489191055298,4480,10.0,0.0
238,2.8524675369262695,4490,9.0,0.0
239,2.858403444290161,4500,9.666666666666666,0.4714045207910317
240,2.8644351959228516,4510,11.0,0.0
241,2.876232147216797,4530,10.0,0.0
242,2.8882508277893066,4550,10.0,0.0
243,2.900200843811035,4570,11.0,0.0
244,2.9118716716766357,4590,11.5,0.5
245,2.918034315109253,4600,10.333333333333334,0.4714045207910317
246,2.9240639209747314,4610,10.0,0.0
247,2.930116653442383,4620,12.0,0.0
248,2.947781562805176,4650,12.0,0.0
249,2.95975923538208,4670,10.0,0.0
250,2.9717671871185303,4690,14.0,0.0
251,2.98405385017395,4710,11.0,0.7071067811865476
252,2.9902868270874023,4720,12.5,0.5
253,2.9963762760162354,4730,11.0,0.0
254,3.1120753288269043,4930,27.0,1.0
255,3.1884593963623047,5060,36.0,1.0
256,3.2004759311676025,5080,36.0,0.0
257,3.2066996097564697,5090,16.0,0.0
258,3.230278730392456,5130,34.333333333333336,10.143416036468626
259,3.242093801498413,5150,42.0,0.0
260,3.2481117248535156,5160,45.0,0.0
261,3.2541182041168213,5170,22.666666666666668,16.499158227686106
262,3.2657880783081055,5190,11.0,0.0
263,3.271711587905884,5200,11.0,0.0
264,3.283701181411743,5220,9.0,0.0
265,3.2956197261810303,5240,11.0,0.0
266,3.301931619644165,5250,12.0,0.0
267,3.3082098960876465,5260,10.5,0.5
268,3.314005136489868,5270,10.0,0.0
269,3.3489508628845215,5330,16.0,0.0
270,3.3855669498443604,5390,13.0,1.0
271,3.391944646835327,5400,14.0,0.0
272,3.399141550064087,5410,15.0,0.0
273,3.408698797225952,5420,20.0,0.0
274,3.501636505126953,5560,16.0,0.0
275,3.507660388946533,5570,15.5,0.5
276,3.525574207305908,5600,41.5,1.5
277,3.531721830368042,5610,32.0,10.0
278,3.5380353927612305,5620,29.0,0.0
279,3.62703275680542,5770,53.0,0.0
280,3.6389060020446777,5790,18.5,0.5
281,3.644888401031494,5800,18.0,0.0
282,3.6509180068969727,5810,21.0,0.0
283,3.6568734645843506,5820,29.75,7.660776723022281
284,3.663048505783081,5830,22.0,0.0
285,3.81272029876709,6080,25.5,0.5
286,3.824812412261963,6100,28.0,0.0
287,3.830955982208252,6110,29.0,0.0
288,3.842618465423584,6130,34.0,0.0
289,3.848635673522949,6140,35.0,0.0
290,3.8719871044158936,6180,39.0,2.0
291,4.0444655418396,6480,30.0,0.0
292,4.1551902294158936,6670,59.0,0.0
293,4.249601602554321,6830,103.0,0.0
294,4.319790363311768,6950,84.0,0.0
295,4.349666357040405,7000,86.0,0.0
296,4.367627382278442,7030,85.0,0.0
297,4.499829053878784,7250,112.0,0.0
298,4.585458040237427,7390,128.0,0.0
299,4.609716892242432,7430,133.0,0.0
300,4.615954875946045,7440,136.0,0.0
301,4.676920175552368,7540,51.0,0.0
302,4.683233022689819,7550,97.5,9.5
303,4.6894378662109375,7560,61.0,0.0
304,5.174793243408203,8350,135.0,0.0
305,5.218210458755493,8420,99.0,0.0
306,5.382882118225098,8690,186.0,0.0
307,5.456898927688599,8790,123.0,0.0
308,5.522618532180786,8880,148.5,14.5
309,5.551824331283569,8920,137.0,0.0
310,5.844276666641235,9330,178.0,0.0
311,6.6861701011657715,9390,200.0,0.0
312,7.3237831592559814,9440,200.0,0.0
313,7.3884899616241455,9530,111.0,0.0
314,7.4888036251068115,9670,132.0,0.0
index,sec_elapsed,n,mean,std
315,8.472013711929321,70,128.0,0.0
index,sec_elapsed,n,mean,std
316,8.516559362411499,130,125.0,0.0
index,sec_elapsed,n,mean,std
317,8.553632497787476,180,130.0,0.0
index,sec_elapsed,n,mean,std
318,8.860444784164429,650,173.0,0.0
index,sec_elapsed,n,mean,std
319,9.47896957397461,690,200.0,0.0
index,sec_elapsed,n,mean,std
320,9.671126127243042,1020,158.0,0.0
index,sec_elapsed,n,mean,std
321,9.683558940887451,1040,171.0,0.0
index,sec_elapsed,n,mean,std
322,9.701766014099121,1070,168.0,0.0
index,sec_elapsed,n,mean,std
323,9.768006563186646,1180,151.0,0.0
index,sec_elapsed,n,mean,std
324,9.970394134521484,1520,139.0,0.0
index,sec_elapsed,n,mean,std
325,10.661111116409302,1530,200.0,0.0
index,sec_elapsed,n,mean,std
326,10.709190368652344,1610,154.0,0.0
index,sec_elapsed,n,mean,std
327,10.958605527877808,2030,134.0,0.0
index,sec_elapsed,n,mean,std
328,11.691579341888428,2180,200.0,0.0
index,sec_elapsed,n,mean,std
329,11.745283365249634,2270,123.0,0.0
index,sec_elapsed,n,mean,std
330,11.792325258255005,2350,170.0,0.0
index,sec_elapsed,n,mean,std
331,12.053675889968872,2780,171.0,0.0
index,sec_elapsed,n,mean,std
332,12.059969902038574,2790,177.0,0.0
index,sec_elapsed,n,mean,std
333,12.116495847702026,2880,170.0,0.0
index,sec_elapsed,n,mean,std
334,12.122955560684204,2890,128.0,0.0
index,sec_elapsed,n,mean,std
335,12.42783498764038,3380,135.0,0.0
index,sec_elapsed,n,mean,std
336,12.496373414993286,3490,131.0,0.0
index,sec_elapsed,n,mean,std
337,13.181795120239258,3520,200.0,0.0
index,sec_elapsed,n,mean,std
338,13.88051700592041,3530,200.0,0.0
index,sec_elapsed,n,mean,std
339,14.05427074432373,3820,147.0,0.0
index,sec_elapsed,n,mean,std
340,14.078781843185425,3860,159.0,0.0
index,sec_elapsed,n,mean,std
341,14.37237548828125,4350,146.0,0.0
index,sec_elapsed,n,mean,std
342,14.408278942108154,4410,162.0,0.0
index,sec_elapsed,n,mean,std
343,15.276781797409058,4780,195.0,5.0
index,sec_elapsed,n,mean,std
344,15.522021293640137,5180,172.5,7.5
index,sec_elapsed,n,mean,std
345,15.534380197525024,5200,134.0,0.0
index,sec_elapsed,n,mean,std
346,15.540713548660278,5210,172.0,0.0
index,sec_elapsed,n,mean,std
347,15.570818185806274,5260,174.0,0.0
index,sec_elapsed,n,mean,std
348,15.705445051193237,5480,166.0,0.0
index,sec_elapsed,n,mean,std
349,15.998098850250244,5960,155.0,0.0
index,sec_elapsed,n,mean,std
350,16.095858097076416,6120,177.0,0.0
index,sec_elapsed,n,mean,std
351,16.144361972808838,6200,142.0,0.0
index,sec_elapsed,n,mean,std
352,16.246968507766724,6370,159.0,0.0
index,sec_elapsed,n,mean,std
353,16.393394231796265,6610,135.0,0.0
index,sec_elapsed,n,mean,std
354,16.399696111679077,6620,144.0,0.0
index,sec_elapsed,n,mean,std
355,16.455193042755127,6710,150.0,0.0
index,sec_elapsed,n,mean,std
356,16.60966444015503,6960,176.0,0.0
index,sec_elapsed,n,mean,std
357,16.646381378173828,7020,184.0,0.0
index,sec_elapsed,n,mean,std
358,16.79812479019165,7270,179.0,0.0
index,sec_elapsed,n,mean,std
359,17.008532285690308,7610,165.0,0.0
index,sec_elapsed,n,mean,std
360,17.288001537322998,8040,192.0,0.0
index,sec_elapsed,n,mean,std
361,17.300862550735474,8060,186.0,0.0
index,sec_elapsed,n,mean,std
362,17.44265365600586,8290,192.0,0.0
index,sec_elapsed,n,mean,std
363,17.486741542816162,8360,174.0,0.0
index,sec_elapsed,n,mean,std
364,17.512149333953857,8400,179.0,0.0
index,sec_elapsed,n,mean,std
365,17.54308819770813,8450,149.0,0.0
index,sec_elapsed,n,mean,std
366,18.394344568252563,8680,197.0,0.0
index,sec_elapsed,n,mean,std
367,18.42580509185791,8730,171.0,0.0
index,sec_elapsed,n,mean,std
368,18.457794666290283,8780,151.0,0.0
index,sec_elapsed,n,mean,std
369,19.685429096221924,9580,197.0,0.0
index,sec_elapsed,n,mean,std
370,19.897179126739502,9930,187.0,0.0
index,sec_elapsed,n,mean,std
371,20.689058542251587,10,172.0,0.0
index,sec_elapsed,n,mean,std
372,21.393409729003906,40,200.0,0.0
index,sec_elapsed,n,mean,std
373,21.430313110351562,100,170.0,0.0
index,sec_elapsed,n,mean,std
374,21.436700105667114,110,175.0,0.0
index,sec_elapsed,n,mean,std
375,22.26853370666504,450,200.0,0.0
index,sec_elapsed,n,mean,std
376,22.380174160003662,630,185.0,0.0
index,sec_elapsed,n,mean,std
377,22.399057149887085,660,193.0,0.0
index,sec_elapsed,n,mean,std
378,23.1531183719635,680,200.0,0.0
index,sec_elapsed,n,mean,std
379,23.384240865707397,1060,148.0,0.0
index,sec_elapsed,n,mean,std
380,23.639707803726196,1480,155.0,0.0
index,sec_elapsed,n,mean,std
381,23.755061864852905,1670,163.0,0.0
index,sec_elapsed,n,mean,std
382,23.86419415473938,1840,174.0,0.0
index,sec_elapsed,n,mean,std
383,23.913870334625244,1920,191.0,0.0
index,sec_elapsed,n,mean,std
384,24.75276279449463,2110,200.0,0.0
index,sec_elapsed,n,mean,std
385,24.86039710044861,2290,166.0,0.0
index,sec_elapsed,n,mean,std
386,24.866545915603638,2300,164.0,0.0
index,sec_elapsed,n,mean,std
387,24.908612966537476,2370,192.0,0.0
index,sec_elapsed,n,mean,std
388,24.920636653900146,2390,171.0,0.0
index,sec_elapsed,n,mean,std
389,25.17513108253479,2810,175.0,0.0
index,sec_elapsed,n,mean,std
390,25.30996036529541,3030,155.0,0.0
index,sec_elapsed,n,mean,std
391,25.433013200759888,3230,156.0,0.0
index,sec_elapsed,n,mean,std
392,25.58595895767212,3480,137.0,0.0
index,sec_elapsed,n,mean,std
393,25.671730518341064,3620,178.0,0.0
index,sec_elapsed,n,mean,std
394,25.773298501968384,3790,187.0,0.0
index,sec_elapsed,n,mean,std
395,25.892061233520508,3990,170.0,0.0
index,sec_elapsed,n,mean,std
396,25.898207664489746,4000,163.0,0.0
index,sec_elapsed,n,mean,std
397,26.789005279541016,4270,197.0,0.0
index,sec_elapsed,n,mean,std
398,27.59230661392212,4380,199.0,0.0
index,sec_elapsed,n,mean,std
399,27.75470280647278,4650,184.0,0.0
index,sec_elapsed,n,mean,std
400,27.976092100143433,4970,149.0,0.0
index,sec_elapsed,n,mean,std
401,28.828988790512085,5030,200.0,0.0
index,sec_elapsed,n,mean,std
402,28.877472162246704,5100,187.0,0.0
index,sec_elapsed,n,mean,std
403,29.089839935302734,5400,161.0,0.0
index,sec_elapsed,n,mean,std
404,29.246086359024048,5620,181.5,18.5
index,sec_elapsed,n,mean,std
405,29.30831503868103,5710,171.0,0.0
index,sec_elapsed,n,mean,std
406,30.533412218093872,6270,200.0,0.0
index,sec_elapsed,n,mean,std
407,31.42292857170105,6380,200.0,0.0
index,sec_elapsed,n,mean,std
408,32.44018578529358,6650,200.0,0.0
index,sec_elapsed,n,mean,std
409,32.50521683692932,6740,171.0,0.0
index,sec_elapsed,n,mean,std
410,32.657946825027466,6950,185.0,0.0
