index,sec_elapsed,n,mean,std
127,1.5428187847137451,2340,10.0,1.0
128,1.563722848892212,2370,11.0,1.0
129,1.5754330158233643,2390,10.0,0.0
130,1.5929334163665771,2420,12.0,0.0
131,1.6047642230987549,2440,10.75,0.82915619758885
132,1.6221821308135986,2470,10.0,0.0
133,1.6281888484954834,2480,10.0,1.0
134,1.6341476440429688,2490,10.0,0.0
135,1.6515300273895264,2520,8.0,0.0
136,1.657726526260376,2530,17.0,8.0
137,1.663792371749878,2540,10.0,0.0
138,1.6698122024536133,2550,11.0,0.0
139,1.675785779953003,2560,14.0,0.0
140,1.6817827224731445,2570,9.0,0.0
141,1.6878421306610107,2580,11.0,0.0
142,1.6938648223876953,2590,10.5,0.5
143,1.7113544940948486,2620,10.0,0.0
144,1.7173266410827637,2630,10.0,0.0
145,1.7233529090881348,2640,10.0,1.0
146,1.735084056854248,2660,10.0,0.0
147,1.7415797710418701,2670,10.0,0.0
148,1.7596445083618164,2700,13.5,2.5
149,1.7655606269836426,2710,8.5,0.5
150,1.771552562713623,2720,13.0,0.0
151,1.7892675399780273,2750,10.0,1.0
152,1.7953221797943115,2760,12.0,0.0
153,1.8072795867919922,2780,14.0,6.0
154,1.8188860416412354,2800,9.5,0.5
155,1.8309791088104248,2820,10.0,0.0
156,1.8368327617645264,2830,12.0,0.0
157,1.8428013324737549,2840,13.0,4.0
158,1.8488314151763916,2850,10.0,0.0
159,1.8549585342407227,2860,10.0,0.0
160,1.8611233234405518,2870,9.0,0.0
161,1.8671276569366455,2880,8.0,0.0
162,1.8728837966918945,2890,9.0,0.0
163,1.8787727355957031,2900,8.0,0.0
164,1.895923137664795,2930,8.5,0.5
165,1.902003526687622,2940,11.0,0.0
166,1.907994270324707,2950,11.0,0.0
167,1.9139127731323242,2960,9.333333333333334,0.4714045207910317
168,1.9254040718078613,2980,9.0,0.0
169,1.942378282546997,3010,13.0,0.0
170,1.9539227485656738,3030,11.0,1.4142135623730951
171,1.9598872661590576,3040,8.5,0.5
172,1.971973180770874,3060,10.0,0.0
173,1.9780313968658447,3070,9.0,0.0
174,1.9952976703643799,3100,15.0,1.0
175,2.0010523796081543,3110,10.0,0.0
176,2.0067601203918457,3120,9.0,0.0
177,2.0126819610595703,3130,10.0,0.0
178,2.0186638832092285,3140,10.0,0.0
179,2.030545711517334,3160,9.0,0.0
180,2.047863721847534,3190,9.0,0.0
181,2.0536975860595703,3200,12.0,2.0
182,2.0595412254333496,3210,10.0,0.0
183,2.0657365322113037,3220,9.5,0.5
184,2.071929693222046,3230,10.0,0.0
185,2.084045648574829,3250,10.0,1.0
186,2.09023380279541,3260,12.0,0.0
187,2.1243960857391357,3320,9.0,0.0
188,2.1472091674804688,3360,15.666666666666666,1.247219128924647
189,2.153108835220337,3370,12.0,0.0
190,2.1590564250946045,3380,17.0,0.0
191,2.1733813285827637,3400,15.0,0.0
192,2.18643856048584,3410,19.0,0.0
193,2.1997838020324707,3430,17.0,0.0
194,2.2287704944610596,3480,12.0,0.0
195,2.2347917556762695,3490,13.0,0.0
196,2.2581138610839844,3530,15.5,5.5
197,2.269897699356079,3550,15.0,0.0
198,2.275944471359253,3560,18.0,0.0
199,2.2821950912475586,3570,12.5,3.5
200,2.288292407989502,3580,15.0,6.0
201,2.3001694679260254,3600,24.0,0.0
202,2.311939001083374,3620,42.0,0.0
203,2.31790828704834,3630,10.0,0.0
204,2.3240058422088623,3640,11.0,0.0
205,2.330076217651367,3650,10.0,0.0
206,2.341846227645874,3670,9.0,0.0
207,2.3477563858032227,3680,10.0,0.0
208,2.3538055419921875,3690,12.0,0.0
209,2.371424913406372,3720,12.0,0.0
210,2.4295289516448975,3820,26.0,0.0
211,2.499303102493286,3940,31.0,0.0
212,2.505331516265869,3950,19.5,6.5
213,2.5171332359313965,3970,30.0,2.0
214,2.5345380306243896,4000,38.0,0.0
215,2.5579094886779785,4040,10.0,0.0
216,2.5697011947631836,4060,11.0,0.0
217,2.581486701965332,4080,13.0,0.0
218,2.599304676055908,4110,14.0,0.0
219,2.6111180782318115,4130,13.0,0.0
220,2.6229910850524902,4150,43.0,0.0
221,2.6405832767486572,4180,37.5,16.5
222,2.6814091205596924,4250,57.0,0.0
223,2.6993141174316406,4280,10.0,0.0
224,2.705392360687256,4290,11.0,0.0
225,2.7115392684936523,4300,17.0,0.0
226,2.717585325241089,4310,64.0,0.0
227,2.7237377166748047,4320,21.0,0.0
228,2.741415023803711,4350,31.0,0.0
229,2.7937285900115967,4440,12.5,0.5
230,2.811495065689087,4470,12.0,0.0
231,2.8175084590911865,4480,18.0,0.0
232,2.858093023300171,4550,25.5,14.5
233,2.864180088043213,4560,48.0,0.0
234,2.8704943656921387,4570,51.0,0.0
235,2.8765218257904053,4580,11.0,0.0
236,2.8824868202209473,4590,11.0,0.0
237,2.946723699569702,4700,15.0,0.0
238,2.958777666091919,4720,14.5,0.5
239,2.9648184776306152,4730,18.0,0.0
240,2.9708285331726074,4740,15.0,0.0
241,3.04032301902771,4860,12.0,0.0
242,3.0463147163391113,4870,24.666666666666668,13.02134998974974
243,3.057742118835449,4890,17.0,0.0
244,3.103994131088257,4970,72.0,0.0
245,3.1102428436279297,4980,12.0,0.0
246,3.2842977046966553,5270,98.0,0.0
247,3.3127903938293457,5320,104.0,0.0
248,3.40293288230896,5480,61.0,0.0
249,3.4087109565734863,5490,17.0,0.0
250,3.527667760848999,5700,98.0,0.0
251,3.6960506439208984,6000,113.0,0.0
252,3.7131974697113037,6030,106.0,0.0
253,3.759129762649536,6110,124.0,0.0
254,3.821547508239746,6220,133.0,0.0
255,3.8334712982177734,6240,126.0,0.0
256,3.845229148864746,6260,170.0,0.0
257,4.016681909561157,6560,86.0,0.0
258,4.034217357635498,6590,110.0,0.0
259,4.04601263999939,6610,39.0,0.0
260,4.0521252155303955,6620,76.0,38.0
261,4.057999849319458,6630,37.0,0.0
262,4.063931226730347,6640,137.0,0.0
263,4.120687246322632,6740,74.0,0.0
264,4.223462104797363,6920,89.0,0.0
265,4.567533731460571,7510,92.0,0.0
266,4.579986095428467,7530,142.0,0.0
267,4.586277961730957,7540,92.0,0.0
268,4.598812580108643,7560,94.0,0.0
269,4.624646902084351,7600,104.0,0.0
270,4.728010416030884,7770,114.0,0.0
271,4.7582221031188965,7820,121.0,0.0
272,4.877082586288452,8010,137.0,0.0
273,4.921154260635376,8080,134.0,0.0
274,4.952106714248657,8130,121.0,0.0
275,5.405591011047363,8870,127.0,0.0
276,5.4119789600372314,8880,134.5,0.5
277,5.544933319091797,9100,146.0,13.0
278,5.623682260513306,9230,141.0,0.0
279,5.732122182846069,9410,133.0,0.0
280,6.494217395782471,9560,200.0,0.0
281,6.524708986282349,9610,160.0,0.0
282,6.603834390640259,9740,161.0,0.0
index,sec_elapsed,n,mean,std
283,7.535435676574707,270,140.0,0.0
index,sec_elapsed,n,mean,std
284,7.602444410324097,380,150.0,0.0
index,sec_elapsed,n,mean,std
285,7.6387622356414795,440,156.0,0.0
index,sec_elapsed,n,mean,std
286,7.687432765960693,520,142.0,0.0
index,sec_elapsed,n,mean,std
287,7.790898084640503,690,128.0,0.0
index,sec_elapsed,n,mean,std
288,7.809837818145752,720,149.0,0.0
index,sec_elapsed,n,mean,std
289,8.782510757446289,1100,200.0,0.0
index,sec_elapsed,n,mean,std
290,8.86717700958252,1240,163.0,0.0
index,sec_elapsed,n,mean,std
291,8.879457235336304,1260,74.0,0.0
index,sec_elapsed,n,mean,std
292,9.80489468574524,1560,200.0,0.0
index,sec_elapsed,n,mean,std
293,9.877587080001831,1680,194.0,0.0
index,sec_elapsed,n,mean,std
294,9.945965766906738,1790,152.0,0.0
index,sec_elapsed,n,mean,std
295,9.976804256439209,1840,140.0,0.0
index,sec_elapsed,n,mean,std
296,10.158628225326538,2150,177.0,0.0
index,sec_elapsed,n,mean,std
297,10.234724521636963,2280,159.0,0.0
index,sec_elapsed,n,mean,std
298,10.275922060012817,2350,163.0,0.0
index,sec_elapsed,n,mean,std
299,10.467845439910889,2670,141.0,0.0
index,sec_elapsed,n,mean,std
300,10.52285647392273,2760,152.0,0.0
index,sec_elapsed,n,mean,std
301,10.559369087219238,2820,172.0,0.0
index,sec_elapsed,n,mean,std
302,10.751106023788452,3140,158.0,0.0
index,sec_elapsed,n,mean,std
303,10.824227094650269,3260,147.0,0.0
index,sec_elapsed,n,mean,std
304,10.842143535614014,3290,161.0,0.0
index,sec_elapsed,n,mean,std
305,11.030435562133789,3600,176.0,0.0
index,sec_elapsed,n,mean,std
306,11.153007984161377,3800,145.0,0.0
index,sec_elapsed,n,mean,std
307,11.172010660171509,3830,168.0,0.0
index,sec_elapsed,n,mean,std
308,11.263867855072021,3980,170.0,0.0
index,sec_elapsed,n,mean,std
309,11.447937488555908,4280,152.0,0.0
index,sec_elapsed,n,mean,std
310,11.58308720588684,4500,183.0,0.0
index,sec_elapsed,n,mean,std
311,11.607797384262085,4540,140.0,0.0
index,sec_elapsed,n,mean,std
312,11.773797273635864,4810,155.0,0.0
index,sec_elapsed,n,mean,std
313,12.40900182723999,4820,200.0,0.0
index,sec_elapsed,n,mean,std
314,12.488371849060059,4950,166.0,0.0
index,sec_elapsed,n,mean,std
315,12.629042148590088,5180,158.0,0.0
index,sec_elapsed,n,mean,std
316,12.653683185577393,5220,142.0,0.0
index,sec_elapsed,n,mean,std
317,12.789204120635986,5440,146.0,0.0
index,sec_elapsed,n,mean,std
318,12.824514865875244,5490,166.0,0.0
index,sec_elapsed,n,mean,std
319,13.00089955329895,5780,150.0,0.0
index,sec_elapsed,n,mean,std
320,13.031520128250122,5830,129.0,0.0
index,sec_elapsed,n,mean,std
321,13.19029951095581,6090,159.0,0.0
index,sec_elapsed,n,mean,std
322,13.202752590179443,6110,129.0,0.0
index,sec_elapsed,n,mean,std
323,13.270981550216675,6220,141.0,0.0
index,sec_elapsed,n,mean,std
324,13.438502788543701,6490,154.0,0.0
index,sec_elapsed,n,mean,std
325,13.645020246505737,6830,134.0,0.0
index,sec_elapsed,n,mean,std
326,13.657531976699829,6850,167.0,0.0
index,sec_elapsed,n,mean,std
327,13.785995960235596,7060,162.0,0.0
index,sec_elapsed,n,mean,std
328,13.84156060218811,7150,193.0,0.0
index,sec_elapsed,n,mean,std
329,13.903173923492432,7250,142.0,0.0
index,sec_elapsed,n,mean,std
330,13.96432614326477,7350,157.0,0.0
index,sec_elapsed,n,mean,std
331,14.111202239990234,7590,148.0,0.0
index,sec_elapsed,n,mean,std
332,14.20926022529602,7750,166.0,0.0
index,sec_elapsed,n,mean,std
333,14.215688943862915,7760,154.0,0.0
index,sec_elapsed,n,mean,std
334,14.344818830490112,7970,148.0,0.0
index,sec_elapsed,n,mean,std
335,14.521591663360596,8260,141.0,0.0
index,sec_elapsed,n,mean,std
336,14.699556827545166,8550,130.0,0.0
index,sec_elapsed,n,mean,std
337,14.718120098114014,8580,175.0,0.0
index,sec_elapsed,n,mean,std
338,14.779939413070679,8680,162.0,0.0
index,sec_elapsed,n,mean,std
339,14.859338998794556,8810,166.0,0.0
index,sec_elapsed,n,mean,std
340,14.908586263656616,8890,154.0,0.0
index,sec_elapsed,n,mean,std
341,15.120448350906372,9230,164.0,0.0
index,sec_elapsed,n,mean,std
342,15.181793451309204,9330,157.0,0.0
index,sec_elapsed,n,mean,std
343,15.328996419906616,9570,182.0,0.0
index,sec_elapsed,n,mean,std
344,15.371734619140625,9640,138.0,0.0
index,sec_elapsed,n,mean,std
345,15.384100437164307,9660,169.0,0.0
index,sec_elapsed,n,mean,std
346,16.411623239517212,150,160.0,0.0
index,sec_elapsed,n,mean,std
347,16.502626419067383,300,149.0,0.0
index,sec_elapsed,n,mean,std
348,16.545197248458862,370,179.0,0.0
index,sec_elapsed,n,mean,std
349,16.62447214126587,500,161.0,0.0
index,sec_elapsed,n,mean,std
350,16.685526609420776,600,192.0,0.0
index,sec_elapsed,n,mean,std
351,16.71002459526062,640,141.0,0.0
index,sec_elapsed,n,mean,std
352,16.925556898117065,990,142.0,0.0
index,sec_elapsed,n,mean,std
353,16.982308387756348,1080,175.0,0.0
index,sec_elapsed,n,mean,std
354,17.062269926071167,1210,157.0,0.0
index,sec_elapsed,n,mean,std
355,17.236226081848145,1490,183.0,0.0
index,sec_elapsed,n,mean,std
356,17.51372194290161,1940,134.0,0.0
index,sec_elapsed,n,mean,std
357,17.520310163497925,1950,155.0,10.0
index,sec_elapsed,n,mean,std
358,17.563202381134033,2020,165.0,0.0
index,sec_elapsed,n,mean,std
359,18.285305976867676,2110,196.0,0.0
index,sec_elapsed,n,mean,std
360,18.505569458007812,2470,183.0,0.0
index,sec_elapsed,n,mean,std
361,18.634918212890625,2680,169.0,0.0
index,sec_elapsed,n,mean,std
362,18.83048176765442,3000,179.0,0.0
index,sec_elapsed,n,mean,std
363,19.52480673789978,3080,200.0,0.0
index,sec_elapsed,n,mean,std
364,19.555983304977417,3130,164.0,0.0
index,sec_elapsed,n,mean,std
365,19.776715517044067,3490,138.0,0.0
index,sec_elapsed,n,mean,std
366,19.844020128250122,3600,165.0,0.0
index,sec_elapsed,n,mean,std
367,19.868936777114868,3640,166.0,4.0
index,sec_elapsed,n,mean,std
368,20.790672302246094,3950,200.0,0.0
index,sec_elapsed,n,mean,std
369,20.80332350730896,3970,150.0,0.0
index,sec_elapsed,n,mean,std
370,20.989582300186157,4250,157.0,0.0
index,sec_elapsed,n,mean,std
371,21.238048791885376,4640,151.0,0.0
index,sec_elapsed,n,mean,std
372,21.250479459762573,4660,166.0,0.0
index,sec_elapsed,n,mean,std
373,21.426522731781006,4950,187.0,0.0
index,sec_elapsed,n,mean,std
374,21.554479837417603,5160,167.0,0.0
index,sec_elapsed,n,mean,std
375,21.566769123077393,5180,158.0,0.0
index,sec_elapsed,n,mean,std
376,21.58512592315674,5210,157.0,0.0
index,sec_elapsed,n,mean,std
377,21.609903812408447,5250,161.0,0.0
index,sec_elapsed,n,mean,std
378,21.676629066467285,5360,139.0,0.0
index,sec_elapsed,n,mean,std
379,21.726574420928955,5440,149.0,0.0
index,sec_elapsed,n,mean,std
380,21.85353922843933,5650,140.0,0.0
index,sec_elapsed,n,mean,std
381,22.131224393844604,6120,148.0,0.0
index,sec_elapsed,n,mean,std
382,22.184224128723145,6210,155.0,0.0
index,sec_elapsed,n,mean,std
383,22.369650840759277,6520,134.0,0.0
index,sec_elapsed,n,mean,std
384,22.493907928466797,6730,178.0,0.0
index,sec_elapsed,n,mean,std
385,22.500028371810913,6740,149.0,0.0
index,sec_elapsed,n,mean,std
386,22.511840105056763,6760,155.0,0.0
index,sec_elapsed,n,mean,std
387,22.535788774490356,6800,144.0,0.0
index,sec_elapsed,n,mean,std
388,22.59458017349243,6900,146.0,0.0
index,sec_elapsed,n,mean,std
389,22.606482982635498,6920,176.0,0.0
index,sec_elapsed,n,mean,std
390,23.718116521835327,7650,200.0,0.0
index,sec_elapsed,n,mean,std
391,23.754560470581055,7710,150.0,0.0
index,sec_elapsed,n,mean,std
392,23.868274927139282,7900,178.0,0.0
index,sec_elapsed,n,mean,std
393,24.06865954399109,8230,150.0,0.0
index,sec_elapsed,n,mean,std
394,24.081059455871582,8250,145.0,0.0
index,sec_elapsed,n,mean,std
395,24.08733630180359,8260,150.0,0.0
index,sec_elapsed,n,mean,std
396,24.14835262298584,8360,162.0,0.0
index,sec_elapsed,n,mean,std
397,24.957807540893555,8520,200.0,0.0
index,sec_elapsed,n,mean,std
398,25.08069086074829,8720,180.0,0.0
index,sec_elapsed,n,mean,std
399,25.88320541381836,8900,200.0,0.0
index,sec_elapsed,n,mean,std
400,26.120638132095337,9290,139.0,0.0
index,sec_elapsed,n,mean,std
401,26.30415940284729,9590,188.0,0.0
index,sec_elapsed,n,mean,std
402,27.074270963668823,9650,200.0,0.0
index,sec_elapsed,n,mean,std
403,27.099080801010132,9690,143.0,0.0
index,sec_elapsed,n,mean,std
404,27.240676641464233,9920,167.0,0.0
index,sec_elapsed,n,mean,std
405,27.284586906433105,9990,163.0,0.0
index,sec_elapsed,n,mean,std
406,28.829883098602295,220,199.0,0.0
index,sec_elapsed,n,mean,std
407,28.861635208129883,270,175.0,0.0
index,sec_elapsed,n,mean,std
408,28.954067945480347,420,152.0,0.0
index,sec_elapsed,n,mean,std
409,29.817022800445557,720,200.0,0.0
index,sec_elapsed,n,mean,std
410,29.987110376358032,1000,135.0,0.0
index,sec_elapsed,n,mean,std
411,30.00592017173767,1030,144.0,0.0
index,sec_elapsed,n,mean,std
412,30.864962816238403,1290,200.0,0.0
index,sec_elapsed,n,mean,std
413,30.87764573097229,1310,162.0,0.0
index,sec_elapsed,n,mean,std
414,30.957005500793457,1440,152.0,0.0
index,sec_elapsed,n,mean,std
415,31.03656530380249,1570,158.0,0.0
index,sec_elapsed,n,mean,std
416,31.116377115249634,1700,143.0,0.0
index,sec_elapsed,n,mean,std
417,31.23875904083252,1900,168.0,0.0
index,sec_elapsed,n,mean,std
418,31.281616926193237,1970,155.0,0.0
index,sec_elapsed,n,mean,std
419,31.434654235839844,2220,150.0,0.0
index,sec_elapsed,n,mean,std
420,31.78205180168152,2790,162.0,14.0
index,sec_elapsed,n,mean,std
421,31.825056791305542,2860,186.0,0.0
index,sec_elapsed,n,mean,std
422,31.947200536727905,3060,177.0,0.0
index,sec_elapsed,n,mean,std
423,32.09455180168152,3300,173.0,0.0
index,sec_elapsed,n,mean,std
424,32.9286789894104,3440,200.0,0.0
index,sec_elapsed,n,mean,std
425,32.94124627113342,3460,176.0,0.0
index,sec_elapsed,n,mean,std
426,33.00904154777527,3570,160.0,0.0
index,sec_elapsed,n,mean,std
427,33.095152616500854,3710,181.0,0.0
index,sec_elapsed,n,mean,std
428,33.11390709877014,3740,152.0,0.0
index,sec_elapsed,n,mean,std
429,33.36021137237549,4140,135.0,0.0
index,sec_elapsed,n,mean,std
430,33.52156615257263,4400,154.0,0.0
index,sec_elapsed,n,mean,std
431,33.589280128479004,4510,145.0,0.0
index,sec_elapsed,n,mean,std
432,33.71289944648743,4710,192.0,0.0
index,sec_elapsed,n,mean,std
433,33.87502932548523,4970,167.0,0.0
index,sec_elapsed,n,mean,std
434,33.9569571018219,5100,164.0,0.0
index,sec_elapsed,n,mean,std
435,34.0565459728241,5260,182.0,0.0
index,sec_elapsed,n,mean,std
436,34.125248432159424,5370,163.0,0.0
index,sec_elapsed,n,mean,std
437,34.91171669960022,5570,200.0,0.0
index,sec_elapsed,n,mean,std
438,34.936145305633545,5610,190.0,0.0
index,sec_elapsed,n,mean,std
439,35.23073720932007,6070,97.0,0.0
index,sec_elapsed,n,mean,std
440,35.981054067611694,6140,200.0,0.0
index,sec_elapsed,n,mean,std
441,36.0247483253479,6210,170.0,0.0
index,sec_elapsed,n,mean,std
442,36.14146113395691,6400,184.5,15.5
index,sec_elapsed,n,mean,std
443,36.27099967002869,6610,135.0,0.0
index,sec_elapsed,n,mean,std
444,36.27719759941101,6620,165.0,0.0
index,sec_elapsed,n,mean,std
445,36.60046601295471,7160,155.0,0.0
index,sec_elapsed,n,mean,std
446,36.61225485801697,7180,181.0,0.0
index,sec_elapsed,n,mean,std
447,37.55011439323425,7540,197.0,0.0
index,sec_elapsed,n,mean,std
448,37.604400873184204,7630,149.0,0.0
index,sec_elapsed,n,mean,std
449,37.61084175109863,7640,157.0,0.0
index,sec_elapsed,n,mean,std
450,37.71852779388428,7820,161.0,0.0
index,sec_elapsed,n,mean,std
451,37.742690324783325,7860,146.0,0.0
index,sec_elapsed,n,mean,std
452,37.879844665527344,8090,169.0,0.0
index,sec_elapsed,n,mean,std
453,38.04019284248352,8360,174.0,0.0
index,sec_elapsed,n,mean,std
454,38.077030420303345,8420,181.0,0.0
index,sec_elapsed,n,mean,std
455,38.17371916770935,8580,140.0,0.0
index,sec_elapsed,n,mean,std
456,38.229037046432495,8670,151.0,0.0
index,sec_elapsed,n,mean,std
457,38.50473618507385,9120,158.0,0.0
index,sec_elapsed,n,mean,std
458,38.55937886238098,9210,158.0,0.0
index,sec_elapsed,n,mean,std
459,38.62710928916931,9320,146.0,0.0
index,sec_elapsed,n,mean,std
460,39.53229808807373,9640,200.0,0.0
index,sec_elapsed,n,mean,std
461,40.28263568878174,9820,200.0,0.0
index,sec_elapsed,n,mean,std
462,40.374552965164185,9970,155.0,0.0
index,sec_elapsed,n,mean,std
463,41.07203555107117,60,170.0,0.0
index,sec_elapsed,n,mean,std
464,41.81844186782837,70,198.0,0.0
index,sec_elapsed,n,mean,std
465,41.87437176704407,160,158.0,0.0
index,sec_elapsed,n,mean,std
466,42.02938723564148,410,174.0,0.0
index,sec_elapsed,n,mean,std
467,42.1789276599884,650,153.0,0.0
index,sec_elapsed,n,mean,std
468,42.22870922088623,730,141.0,0.0
index,sec_elapsed,n,mean,std
469,43.230884313583374,1210,200.0,0.0
index,sec_elapsed,n,mean,std
470,43.287715435028076,1300,166.0,0.0
index,sec_elapsed,n,mean,std
471,43.37501764297485,1440,162.0,0.0
index,sec_elapsed,n,mean,std
472,43.40643239021301,1490,142.0,0.0
index,sec_elapsed,n,mean,std
473,43.41898846626282,1510,154.0,0.0
index,sec_elapsed,n,mean,std
474,43.54879689216614,1720,166.0,0.0
index,sec_elapsed,n,mean,std
475,43.67759394645691,1930,152.0,0.0
index,sec_elapsed,n,mean,std
476,43.72053098678589,2000,184.0,0.0
index,sec_elapsed,n,mean,std
477,43.917805433273315,2320,159.0,0.0
index,sec_elapsed,n,mean,std
478,44.840306520462036,2650,200.0,0.0
index,sec_elapsed,n,mean,std
479,44.958115100860596,2840,163.0,0.0
index,sec_elapsed,n,mean,std
480,45.03940677642822,2970,167.0,0.0
index,sec_elapsed,n,mean,std
481,45.06419491767883,3010,157.0,0.0
index,sec_elapsed,n,mean,std
482,45.21917653083801,3260,177.0,0.0
index,sec_elapsed,n,mean,std
483,46.05685758590698,3510,200.0,0.0
index,sec_elapsed,n,mean,std
484,46.86194658279419,3720,200.0,0.0
index,sec_elapsed,n,mean,std
485,46.8990273475647,3780,178.0,0.0
index,sec_elapsed,n,mean,std
486,46.93024468421936,3830,190.0,0.0
index,sec_elapsed,n,mean,std
